EnumKey#,PianoKey#,Direction,X,Y,Z,Timestamp
3,49,1,4.907336,2.750000,0.202493,2025-11-26 16:34:03
3,49,1,4.902907,4.250000,0.202493,2025-11-26 16:34:06
3,49,2,5.566282,-0.950000,0.202493,2025-11-26 16:34:10
3,49,2,5.568644,-0.350000,0.202493,2025-11-26 16:34:12
3,49,2,5.573738,0.250000,0.202493,2025-11-26 16:34:15
3,49,2,5.442045,1.100000,0.202493,2025-11-26 16:34:17
3,49,2,5.422261,2.750000,0.202493,2025-11-26 16:34:20
3,49,2,5.402699,4.250000,0.202493,2025-11-26 16:34:24
4,51,1,6.393015,-0.950000,0.178202,2025-11-26 16:34:27
4,51,1,6.392867,-0.350000,0.178202,2025-11-26 16:34:29
4,51,1,6.397739,0.250000,0.178202,2025-11-26 16:34:31
4,51,1,6.764619,1.100000,0.178202,2025-11-26 16:34:34
4,51,1,6.749191,2.750000,0.178202,2025-11-26 16:34:38
4,51,1,6.743433,4.250000,0.178202,2025-11-26 16:34:41
4,51,2,7.262271,-0.950000,0.178202,2025-11-26 16:34:46
4,51,2,7.274156,-0.350000,0.178202,2025-11-26 16:34:48
4,51,2,7.256882,0.250000,0.178202,2025-11-26 16:34:50
4,51,2,7.253634,1.100000,0.178202,2025-11-26 16:34:53
4,51,2,7.251198,2.750000,0.178202,2025-11-26 16:34:56
4,51,2,7.237984,4.250000,0.178202,2025-11-26 16:34:58
4,51,2,7.260942,-1.050000,0.178202,2025-11-26 16:35:04
4,51,2,7.267807,-0.650000,0.178202,2025-11-26 16:35:06
4,51,2,7.274894,-0.050000,0.178202,2025-11-26 16:35:08
4,51,2,7.255332,0.350000,0.178202,2025-11-26 16:35:10
5,52,1,8.089447,-0.950000,0.197927,2025-11-26 16:35:12
5,52,1,8.092621,-0.350000,0.197927,2025-11-26 16:35:15
5,52,1,8.098822,0.250000,0.197927,2025-11-26 16:35:17
5,52,1,8.100372,1.100000,0.197927,2025-11-26 16:35:19
5,52,1,8.094688,2.750000,0.197927,2025-11-26 16:35:22
5,52,1,8.089151,4.250000,0.197927,2025-11-26 16:35:25
5,52,2,8.971990,-0.950000,0.197927,2025-11-26 16:35:29
5,52,2,8.976124,-0.350000,0.197927,2025-11-26 16:35:31
5,52,2,8.979150,0.250000,0.197927,2025-11-26 16:35:34
5,52,2,8.626961,1.100000,0.197927,2025-11-26 16:35:37
5,52,2,8.622900,2.750000,0.197927,2025-11-26 16:35:40
5,52,2,8.624155,4.250000,0.197927,2025-11-26 16:35:44
6,54,1,9.798501,-0.950000,0.206982,2025-11-26 16:35:47
6,54,1,9.804702,-0.350000,0.206982,2025-11-26 16:35:49
6,54,1,9.803521,0.250000,0.206982,2025-11-26 16:35:51
6,54,1,9.969392,1.100000,0.206982,2025-11-26 16:35:54
6,54,1,9.969392,2.750000,0.206982,2025-11-26 16:35:57
6,54,1,9.949535,4.250000,0.206982,2025-11-26 16:36:00
6,54,1,9.970056,0.950000,0.206982,2025-11-26 16:36:04
6,54,1,9.974559,1.950000,0.206982,2025-11-26 16:36:07
6,54,1,9.960017,3.550000,0.206982,2025-11-26 16:36:10
6,54,1,9.949387,4.350000,0.206982,2025-11-26 16:36:13
6,54,2,10.657127,-0.950000,0.206982,2025-11-26 16:36:17
6,54,2,10.659859,-0.350000,0.206982,2025-11-26 16:36:20
6,54,2,10.661483,0.250000,0.206982,2025-11-26 16:36:22
6,54,2,10.503658,1.100000,0.206982,2025-11-26 16:36:25
6,54,2,10.482841,2.750000,0.206982,2025-11-26 16:36:28
6,54,2,10.469849,4.250000,0.206982,2025-11-26 16:36:31
7,56,1,11.497000,-0.950000,0.209423,2025-11-26 16:36:34
7,56,1,11.500765,-0.350000,0.209423,2025-11-26 16:36:37
7,56,1,11.505342,0.250000,0.209423,2025-11-26 16:36:39
7,56,1,11.875174,1.100000,0.209423,2025-11-26 16:36:42
7,56,1,11.881596,2.750000,0.209423,2025-11-26 16:36:45
7,56,1,11.875174,4.250000,0.209423,2025-11-26 16:36:49
7,56,2,12.368101,-0.950000,0.209423,2025-11-26 16:36:53
7,56,2,12.370316,-0.350000,0.209423,2025-11-26 16:36:55
7,56,2,12.375852,0.250000,0.209423,2025-11-26 16:36:58
7,56,2,12.379396,1.100000,0.209423,2025-11-26 16:37:00
7,56,2,12.392683,2.750000,0.209423,2025-11-26 16:37:03
7,56,2,12.393052,4.250000,0.209423,2025-11-26 16:37:06
8,57,1,13.213658,-0.950000,0.211076,2025-11-26 16:37:09
8,57,1,13.215282,-0.350000,0.211076,2025-11-26 16:37:11
8,57,1,13.215356,0.250000,0.211076,2025-11-26 16:37:14
