EnumKey#,PianoKey#,Direction,X,Y,Z,Timestamp
1,45,5,1.750000,0.000000,0.417953,2026-09-07 13:36:25
3,49,5,5.150000,0.000000,0.417913,2026-09-07 13:36:28
5,52,5,8.550000,0.000000,0.419685,2026-09-07 13:36:31
7,56,5,11.950000,0.000000,0.419134,2026-09-07 13:36:35
9,59,5,15.350000,0.000000,0.416260,2026-09-07 13:36:38
11,63,5,18.750000,0.000000,0.414764,2026-09-07 13:36:41
13,66,5,22.150000,0.000000,0.419764,2026-09-07 13:36:44
15,69,5,25.550000,0.000000,0.421811,2026-09-07 13:36:47
17,73,5,28.950000,0.000000,0.412953,2026-09-07 13:36:50
19,76,5,32.350000,0.000000,0.416024,2026-09-07 13:36:53
21,80,5,35.750000,0.000000,0.413228,2026-09-07 13:36:56
23,83,5,39.150000,0.000000,0.413661,2026-09-07 13:36:59
25,87,5,42.550000,0.000000,0.414803,2026-09-07 13:37:02
1,45,3,1.750000,-1.186321,0.266766,2026-09-07 13:37:14
3,49,3,5.150000,-1.188019,0.266766,2026-09-07 13:37:17
5,52,3,8.550000,-1.187207,0.266766,2026-09-07 13:37:21
7,56,3,11.950000,-1.187059,0.266766,2026-09-07 13:37:24
9,59,3,15.350000,-1.192374,0.266766,2026-09-07 13:37:27
11,63,3,18.750000,-1.188610,0.266766,2026-09-07 13:37:30
13,66,3,22.150000,-1.188314,0.266766,2026-09-07 13:37:33
15,69,3,25.550000,-1.188831,0.266766,2026-09-07 13:37:36
17,73,3,28.950000,-1.190603,0.266766,2026-09-07 13:37:39
19,76,3,32.350000,-1.189569,0.266766,2026-09-07 13:37:43
21,80,3,35.750000,-1.191415,0.266766,2026-09-07 13:37:46
23,83,3,39.150000,-1.189126,0.266766,2026-09-07 13:37:49
25,87,3,42.550000,-1.190160,0.266766,2026-09-07 13:37:52
1,45,1,1.277005,-0.950000,0.266766,2026-09-07 13:38:04
1,45,1,1.298634,-0.350000,0.266766,2026-09-07 13:38:07
1,45,1,1.296050,0.250000,0.266766,2026-09-07 13:38:09
1,45,1,1.297600,1.100000,0.266766,2026-09-07 13:38:12
1,45,1,1.308525,2.750000,0.266766,2026-09-07 13:38:15
1,45,1,1.302103,4.250000,0.266766,2026-09-07 13:38:18
1,45,1,1.275381,-1.050000,0.266766,2026-09-07 13:38:23
1,45,1,1.292950,-0.650000,0.266766,2026-09-07 13:38:26
1,45,1,1.295681,-0.050000,0.266766,2026-09-07 13:38:28
1,45,1,1.300922,0.350000,0.266766,2026-09-07 13:38:31
1,45,2,2.146479,-0.950000,0.266766,2026-09-07 13:38:35
1,45,2,2.151941,-0.350000,0.266766,2026-09-07 13:38:38
1,45,2,2.154229,0.250000,0.266766,2026-09-07 13:38:40
1,45,2,1.782625,1.100000,0.266766,2026-09-07 13:38:44
1,45,2,1.772512,2.750000,0.266766,2026-09-07 13:38:47
1,45,2,1.778418,4.250000,0.266766,2026-09-07 13:38:51
2,47,1,2.995139,-0.950000,0.266766,2026-09-07 13:38:55
2,47,1,3.002299,-0.350000,0.266766,2026-09-07 13:38:57
2,47,1,2.998978,0.250000,0.266766,2026-09-07 13:39:00
2,47,1,3.130892,1.100000,0.266766,2026-09-07 13:39:03
2,47,1,3.129046,2.750000,0.266766,2026-09-07 13:39:06
2,47,1,3.128161,4.250000,0.266766,2026-09-07 13:39:09
2,47,2,3.848004,-0.950000,0.266766,2026-09-07 13:39:14
2,47,2,3.843427,-0.350000,0.266766,2026-09-07 13:39:17
2,47,2,3.844091,0.250000,0.266766,2026-09-07 13:39:20
2,47,2,3.602408,1.100000,0.266766,2026-09-07 13:39:23
2,47,2,3.589711,2.750000,0.266766,2026-09-07 13:39:26
2,47,2,3.601892,4.250000,0.266766,2026-09-07 13:39:30
2,47,2,3.601006,0.950000,0.266766,2026-09-07 13:39:35
2,47,2,3.598422,1.950000,0.266766,2026-09-07 13:39:38
2,47,2,3.600194,3.550000,0.266766,2026-09-07 13:39:41
2,47,2,3.603220,4.350000,0.266766,2026-09-07 13:39:45
3,49,1,4.810936,-0.950000,0.266766,2026-09-07 13:39:49
3,49,1,4.701020,-0.350000,0.266766,2026-09-07 13:39:51
3,49,1,4.701536,0.250000,0.266766,2026-09-07 13:39:54
3,49,1,4.966472,1.100000,0.266766,2026-09-07 13:39:57
3,49,1,4.969130,2.750000,0.266766,2026-09-07 13:40:00
3,49,1,4.973264,4.250000,0.266766,2026-09-07 13:40:04
3,49,1,4.813962,-1.050000,0.266766,2026-09-07 13:40:09
3,49,1,4.797058,-0.650000,0.266766,2026-09-07 13:40:12
3,49,1,4.699691,-0.050000,0.266766,2026-09-07 13:40:14
3,49,1,4.701610,0.350000,0.266766,2026-09-07 13:40:17
3,49,2,5.558461,-0.950000,0.266766,2026-09-07 13:40:21
3,49,2,5.555582,-0.350000,0.266766,2026-09-07 13:40:24
3,49,2,5.556985,0.250000,0.266766,2026-09-07 13:40:26
3,49,2,5.440720,1.100000,0.266766,2026-09-07 13:40:29
3,49,2,5.442565,2.750000,0.266766,2026-09-07 13:40:33
3,49,2,5.448028,4.250000,0.266766,2026-09-07 13:40:36
4,51,1,6.399001,-0.950000,0.266766,2026-09-07 13:40:40
4,51,1,6.398706,-0.350000,0.266766,2026-09-07 13:40:42
4,51,1,6.397599,0.250000,0.266766,2026-09-07 13:40:45
4,51,1,6.796442,1.100000,0.266766,2026-09-07 13:40:48
4,51,1,6.787067,2.750000,0.266766,2026-09-07 13:40:52
4,51,1,6.782343,4.250000,0.266766,2026-09-07 13:40:55
4,51,2,7.265006,-0.950000,0.266766,2026-09-07 13:41:00
4,51,2,7.262348,-0.350000,0.266766,2026-09-07 13:41:03
4,51,2,7.262201,0.250000,0.266766,2026-09-07 13:41:06
4,51,2,7.261093,1.100000,0.266766,2026-09-07 13:41:08
4,51,2,7.259174,2.750000,0.266766,2026-09-07 13:41:11
4,51,2,7.255926,4.250000,0.266766,2026-09-07 13:41:15
5,52,1,8.098903,-0.950000,0.266766,2026-09-07 13:41:18
5,52,1,8.101043,-0.350000,0.266766,2026-09-07 13:41:21
5,52,1,8.101708,0.250000,0.266766,2026-09-07 13:41:23
5,52,1,8.106284,1.100000,0.266766,2026-09-07 13:41:26
5,52,1,8.114109,2.750000,0.266766,2026-09-07 13:41:29
5,52,1,8.118686,4.250000,0.266766,2026-09-07 13:41:32
5,52,2,8.952874,-0.950000,0.266766,2026-09-07 13:41:37
5,52,2,8.954203,-0.350000,0.266766,2026-09-07 13:41:40
5,52,2,8.959297,0.250000,0.266766,2026-09-07 13:41:42
5,52,2,8.616334,1.100000,0.266766,2026-09-07 13:41:46
5,52,2,8.614193,2.750000,0.266766,2026-09-07 13:41:49
5,52,2,8.614563,4.250000,0.266766,2026-09-07 13:41:53
6,54,1,9.935147,-0.950000,0.266766,2026-09-07 13:41:57
6,54,1,9.826486,-0.350000,0.266766,2026-09-07 13:42:00
6,54,1,9.882071,0.250000,0.266766,2026-09-07 13:42:02
6,54,1,10.005644,1.100000,0.266766,2026-09-07 13:42:05
6,54,1,9.999813,2.750000,0.266766,2026-09-07 13:42:09
6,54,1,9.995014,4.250000,0.266766,2026-09-07 13:42:12
6,54,1,9.954635,-1.050000,0.266766,2026-09-07 13:42:18
